code,product_name,brands,categories_en,labels_tags,countries_en,ingredients_text,additives_tags,greenwash_label,annotation_notes,image_front_url
41415107083,"Greenwise, Organic Roasted Garlic Sauce","Publix,  Publix Super Markets  Inc.",,,United States,"Organic tomato puree (water organic tomato paste), organic diced tomatoes in juice, organic onions, organic carrot juice concentrate, organic roasted garlic, organic garlic, organic extra virgin olive oil, sea salt organic basil, organic black pepper, org",,Medium,,https://images.openfoodfacts.org/images/products/004/141/510/7083/front_en.jpg
20526012196,Organic Cashews Roasted & Salted,Bergin Nut Company  Inc.,,,United States,"Organic cashews (tanzania), high oleic organic sunflower oil, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/002/052/601/2196/front_en.jpg
32251225710,Sugar Free Wagers,Family Dollar Stores Inc.,,,United States,"Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, palm oil, sorbitol, maltodextrin, cornstarch, contains 2% or less of artificial flavor, salt, soy lecithin, aspartame*, sodium bicarbonat","en:e101,en:e101i,en:e322,en:e322i,en:e375,en:e420,en:e420i,en:e951",High,,https://images.openfoodfacts.org/images/products/003/225/122/5710/front_en.jpg
38794994403,"Cedarlane Natural Foods, Eggplant Mediterranean",Cedarlane Natural Foods  Inc.,,,United States,"Eggplant, reduced fat milk (milk, skim milk, non-fat milk solids, vitamin a palmitate, and vitamin d3), crushed tomatoes (crushed tomatoes, tomato puree, salt, citric acid, and calcium chloride), veggie ground round (water, textured wheat and soy protein, onions, natural flavor, expeller pressed canola oil, salt, guar gum, evaporated cane juice, malt extract, caramel color, garlic powder, spices, vitamins and minerals {thiamin hydrochloride, riboflavin, niacinamide, pyridoxine hydrochloride, cyanocobalamine, calcium pantothenate, reduced iron, zinc oxide}), feta cheese (pasteurized whole milk, cheese culture, salt, & enzymes), fire roasted tomatoes (tomatoes, tomato juice, salt, calcium chloride and citric acid), onions, carrots, organic mushrooms, rice vinegar, organic unbleached wheat flour, roasted red bell pepper, expeller pressed canola oil, roasted green bell pepper, extra virgin olive oil, parsley, water, garlic, cornstarch, spices, salt, guar gum, garlic powder, cayenne pepper, black pepper, lemon zest.","en:e101,en:e101i,en:e150a,en:e330,en:e412,en:e509",Low,,https://images.openfoodfacts.org/images/products/003/879/499/4403/front_en.jpg
2983542515,100% Soja Protein Neutral,allfitnessfactory.de,"Dietary supplements,Bodybuilding supplements,Protein powders","en:vegetarian,en:vegan",Germany,100% Soja-Protein-Isolat (_Soja_),,Low,,https://images.openfoodfacts.org/images/products/000/298/354/2515/front_en.jpg
41497096237,100% Pure Orange Juice Not From Concentrate,Weis Markets  Inc.,,,United States,"Orange juice, tricalcium phosphate, calcium lactate, vitamin d3.","en:e327,en:e341,en:e341iii",Low,,https://images.openfoodfacts.org/images/products/004/149/709/6237/front_en.jpg
11535505663,"Organic Cannellini Beans, White Kidney Beans",Wild Harvest,,,United States,"Prepared organic cannellini beans, water, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/001/153/550/5663/front_en.jpg
20662005854,Organics Dressing,"Newman's Own,  Newman's Own  Inc.",,,United States,"Organic soybean oil, water, organic parmesan cheese (pasteurized organic part skim cow's milk, cheese cultures, sea salt, enzymes), organic whole eggs, organic distilled vinegar, organic lemon juice concentrate, salt, contains 2% or less of: organic spice",,Low,,https://images.openfoodfacts.org/images/products/002/066/200/5854/front_en.jpg
16571952105,"Naturally Flavored Sparkling Water, Black Cherry",Sparkling Ice,,,United States,"Carbonated water, natural flavors, apple juice concentrate, malic acid, cherry juice, concentrate, potassium benzoate (to ensure freshness), citric acid, sucralose, red 40, green tea extract, biotin 1% trit, (maltodextrin), niacinamide (b3), d-calcium pan","en:e129,en:e212,en:e296,en:e330,en:e955",Medium,,https://images.openfoodfacts.org/images/products/001/657/195/2105/front_en.jpg
25583004115,Vegan Savory Gravy,"Tofurky,  Turtle Island Foods  Inc.",,,United States,"Water, wheat flour, shoyu soy sauce (water, soybeans, wheat, salt, culture), expeller pressed non-gmo canola oil, yeast extract, salt, vegan natural flavors, natural chicory root extract, non-gmo corn starch, rice flour, vegan sugar, onions, onion powder,",,Low,,https://images.openfoodfacts.org/images/products/002/558/300/4115/front_en.jpg
36800405479,Gluten Free Homestyle Waffles,Full Circle,,,United States,"Water, brown rice flour, potato starch, corn flour, vegetable oil (canola and /or soybean oil), tapioca starch, sugar, inulin, potato flour, contains 2% or less of: leavening (sodium acid pyprophosphate, sodium bicarbonate, monocalcium phosphate), soy lecithin (emulsifier), fruit juice concentrate blend (pear juice concentrate, pineapple syrup, clarified pineapple and peach juice concentrate), natural flavors, salt.","en:e322,en:e322i,en:e341,en:e341i,en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/003/680/040/5479/front_en.jpg
13764027084,Organic Spelt Bread,Dave's Killer Bread,,,United States,"Organic whole spelt flour, water, good seed mix (organic whole flax seeds, organic sunflower seeds, organic un-hulled brown sesame seeds, organic un-hulled black sesame seeds, organic ground whole flax seeds), organic dried cane syrup (sugar), organic molasses, sea salt, yeast.",,Low,,https://images.openfoodfacts.org/images/products/001/376/402/7084/front_en.jpg
11150950374,Natural Yogurt Pretzels,Roundy's,,,United States,"Yogurt coating (sugar, palm kernel oil, whey powder, nonfat milk powder, yogurt powder [cultured whey, nonfat milk], soy lecithin [an emulsifier], vanilla), pretzels (enriched flour [wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, fol","en:e101,en:e101i,en:e322,en:e322i,en:e375",Low,,https://images.openfoodfacts.org/images/products/001/115/095/0374/front_en.jpg
12000012792,"Diet Green Tea, Citrus Flavor With Other Natural Flavors","Lipton,  Unilever",,,United States,"Water, citric acid, sodium hexametaphosphate (to protect flavor), green tea, natural flavor, ascorbic acid (vitamin c), phosphoric acid, potassium sorbate (preserves freshness), aspartame, acesulfame potassium, citrus pectin, calcium disodium edta (to pro","en:e202,en:e300,en:e330,en:e338,en:e385,en:e440,en:e440i,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/001/200/001/2792/front_en.jpg
23923400542,Organic Peach Oatmeal Banana,Earth's Best,,,United States,"Organic fruits (organic peaches, organic apples, organic bananas), water, organic whole grain oat flour, ascorbic acid (vitamin c), citric acid.","en:e300,en:e330",Low,,https://images.openfoodfacts.org/images/products/002/392/340/0542/front_en.jpg
11110786715,Natural Applesauce,Kroger,,,United States,"Apples, water, ascorbic acid (to maintain color).",en:e300,Low,,https://images.openfoodfacts.org/images/products/001/111/078/6715/front_en.jpg
30223006329,Organic Spinach Medley,Taylor Farms,,,United States,"Organic baby spinach, organic arugula, organic radicchio.",,Low,,https://images.openfoodfacts.org/images/products/003/022/300/6329/front_en.jpg
25317005890,"Naturals Breakfast Sausage Patties, Chicken & Apple",Applegate,,,United States,"Chicken**, dried apples, water. contains less than 2% of the following: honey, salt, spices, parsley.",,Low,,https://images.openfoodfacts.org/images/products/002/531/700/5890/front_en.jpg
36800164499,"Organic Beef Jerky, Original","Full Circle Market,  Topco Associates  Inc.",,,United States,"Organic beef, organic sugar, water, organic apple cider vinegar, salt, yeast extract, organic black pepper, seasoning (celery powder, salt, lactic acid culture), organic garlic powder, natural smoke flavoring.",,Low,,https://images.openfoodfacts.org/images/products/003/680/016/4499/front_en.jpg
11111119031,"Busch's, Organic Great Northern Beans",Unilever Home And Personal Care Usa,,,United States,"Water, organic great northern beans, sea salt",,Low,,https://images.openfoodfacts.org/images/products/001/111/111/9031/front_en.jpg
34700012193,All Natural Cut Italian Green Beans,Allens,,,United States,"Italian green beans, water, salt.",,Medium,,https://images.openfoodfacts.org/images/products/003/470/001/2193/front_en.jpg
21908450131,"Organic Oatmeal Squares, Wild Blueberry","Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Whole grain oats*, whole grain oat flour*, sugar+*, sunflower oil*, tapioca syrup*, dried blueberries*, (blueberries, sugar), glycerin, honey*, molasses*, raisin juice concentrate*, baking soda, dried egg whites*, sea salt, vanilla extract*, cream*, natur",en:e422,Low,,https://images.openfoodfacts.org/images/products/002/190/845/0131/front_en.jpg
11150982610,"Organic, Organic Three Bean Blend","Simply Roundy's,  Simply Roundy's Organic",,,United States,"Water, organic garbanzo beans, organic dark red kidney beans, organic pinto beans, sea salt.",,Low,,https://images.openfoodfacts.org/images/products/001/115/098/2610/front_en.jpg
375313,"Organic Dried Fruit, Cranberries",Trader Joe's,,,United States,"Organic cranberries, organic sugar, organic sunflower oil.",,Low,,https://images.openfoodfacts.org/images/products/000/000/037/5313/front_en.jpg
25400058970,Natural Cheddar Cheese,Hoffman's,,,United States,"Cultured pasteurized milk, salt, enzymes. annatto (color) added to colored variety.",en:e160b,Low,,https://images.openfoodfacts.org/images/products/002/540/005/8970/front_en.jpg
24126013249,"Healthy Life, Wheat Hot Dog Buns",Lewis Bakeries  Inc.,,,United States,"Water, unbleached enriched wheat flour [flour, barley malt, niacin (vitamin b3), iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9), soy fiber, yeast, whole wheat flour, sugar, wheat gluten, contains 2% or less of the following: salt, molasses, dough conditioners (ethoxylated mono and diglycerides, monoglyceride, sodium stearoyl lactylate, ascorbic acid), calcium propionate (to retain freshness), yeast nutrients (calcium sulfate, monocalcium phosphate, ammonium sulfate), fumaric acid, sodium propionate, potassium sorbate and calcium acetate (to retain freshness), wheat starch, soy lecithin.","en:e101,en:e101i,en:e263,en:e281,en:e282,en:e297,en:e300,en:e322,en:e322i,en:e341,en:e341i,en:e375,en:e471,en:e481,en:e516,en:e517",Medium,,https://images.openfoodfacts.org/images/products/002/412/601/3249/front_en.jpg
41303014165,Naturally Hardwood Smoked Bacon,Essential Everyday,,,United States,"Cured with: water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.","en:e250,en:e316,en:e339",Low,,https://images.openfoodfacts.org/images/products/004/130/301/4165/front_en.jpg
31200039439,"Wave, Apple White Cranberry Juice Drink From Concentrate With Other Natural Flavors, Berry Medley With White Cranberries","Ocean Spray,  Ocean Spray Cranberries  Inc.",,,United States,"Filtered water, cane or beet sugar, apple juice from concentrate, white cranberry juice from concentrate, fumaric acid, malic acid, natural flavors, citric acid, ascorbic acid (vitamin c), carrot extract for color","en:e296,en:e297,en:e300,en:e330",Low,,https://images.openfoodfacts.org/images/products/003/120/003/9439/front_en.jpg
22506421370,Organic Extra Virgin Olive Oil,"Spectrum,  The Hain Celestial Group  Inc.",,,United States,First cold pressed extra virgin unrefined organic olive oil.,,Low,,https://images.openfoodfacts.org/images/products/002/250/642/1370/front_en.jpg
41220021857,"Organic Italian Soda, Muscat Grape","Central Market,  H E Butt Grocery Company",,,United States,"Carbonated water, organic grape juice from concentrate organic sugar, tartaric acid, natural flavors.",en:e334,Low,,https://images.openfoodfacts.org/images/products/004/122/002/1857/front_en.jpg
32601900526,Organic Herb Blend,Earthbound Farm,,,United States,"Organic baby lettuces (red & green romaine, red & green oak leaf, red leaf, lollo rosa, tango), organic red & green chard, organic mizuna, organic baby spinach, organic arugula, organic frisee, organic radicchio, organic parsley, organic dill, organic cilantro.",,Low,,https://images.openfoodfacts.org/images/products/003/260/190/0526/front_en.jpg
23923206571,"Gluten Free French Toast Sticks, Cinnamon","Earth's Best,  The Hain Celestial Group  Inc.",,,United States,"Water, whole grain brown rice flour, vegetable oil (canola and/or soybean oil), corn starch, potato starch, organic evaporated cane syrup, corn flour, organic tapioca starch, potato flour, contains 2% or less of: leavening (sodium acid pyrophosphate, sodi",en:e450,Low,,https://images.openfoodfacts.org/images/products/002/392/320/6571/front_en.jpg
22506002487,"Naturals, Organic Distilled White Vinegar","Spectrum,  Spectrum Naturals",,,United States,"Organic distilled vinegar, diluted with water to 5% acidity.",,Medium,,https://images.openfoodfacts.org/images/products/002/250/600/2487/front_en.jpg
39631000417,"Edward & Sons, Unsalted Plain Organic Brown Rice Snaps",Edward & Sons Trading Company Co.  Inc.,,,United States,"Organic brown rice flour, organic white rice flour",,Low,,https://images.openfoodfacts.org/images/products/003/963/100/0417/front_en.jpg
24182111514,"Organic Pasta, Kamut Spirals",Eden Foods  Inc.,,,United States,Organic whole grain kamut wheat,,Low,,https://images.openfoodfacts.org/images/products/002/418/211/1514/front_en.jpg
13764027602,Organic Good Seed Rock 'N' Rolls,Dave's Killer Bread,,,United States,"Organic flour (organic wheat flour, organic whole wheat flour), water, organic dried cane syrup (sugar), good seed mix (organic whole flax seeds, organic sunflower seeds, organic un-hulled brown sesame seeds, organic ground whole flax seeds, organic un-hu",,Low,,https://images.openfoodfacts.org/images/products/001/376/402/7602/front_en.jpg
21908407739,"Organic Granola Cereal, Fruit And Nut","Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Whole grain oats*, cane sugar*, rice*, sunflower oil*, raisins*, sunflower seeds*, almonds*, cranberries*, molasses*, sea salt, vanilla extract*. vitamin e (mixed tocopherols) added to preserve freshness.",,Medium,,https://images.openfoodfacts.org/images/products/002/190/840/7739/front_en.jpg
32601902674,"Organic, Deep Green Blends Organic Power",Earthbound Farm,,,United States,"Organic baby spinach, organic red and green chard, organic baby kale. the ingredients in each package may vary.",,Medium,,https://images.openfoodfacts.org/images/products/003/260/190/2674/front_en.jpg
15532100968,Organic Extra Virgin Olive Oil,Montebello,,,United States,"Certified organic extra virgin olive oil,",,Low,,https://images.openfoodfacts.org/images/products/001/553/210/0968/front_en.jpg
23923100442,"Organic, Infant Formula With Iron Milk-Based Powder","Earth's Best,  Earth's Best Organic",,,United States,"Organic nonfat milk, organic lactose, organic oils (organic palm or palm olein, organic soy, organic coconut, organic high oleic safflower or sunflower oil), organic glucose syrup solids, organic whey protein concentrate. less than 1%: mortierella alpha oil*, crypthecodinium cohnii oil**, lutein, vitamin a palmitate, beta-carotene, vitamin d (cholecalciferol), vitamin e (dl-alpha tocopheryl acetate), mixed tocopherol concentrate, vitamin k (phytonadione), ascorbylpalmitate, thiamin hydrochloride, riboflavin, pyridoxine hydrochloride, cyanocobalamin, niacinamide, folic acid, calcium pantothenate, biotin, ascorbis acid, choline bitartrate, inositol, calcium carbonate, calcium chloride, calcium hydroxide, ferrous sulfate, zinc sulfate, ascorbic acid, choline bitartrate, magnesium phosphate, potassium bicarbonate, potassium chloride, potassium iodide, potassium hydroxide, potassium phosphate, sodium selenite, sodium citrate, taurine, organic soy lecithin, nucleotides (cytidine-5'-monophosphate, adenosine-5'-monophosphate, disodium uridine-5'-monophosphte, disodium guanosine-5'-monophosphate, disodium-5'-monophosphate).","en:e101,en:e101i,en:e160a,en:e160ai,en:e161b,en:e170,en:e300,en:e322,en:e322i,en:e331,en:e340,en:e343,en:e501,en:e501ii,en:e508,en:e509,en:e516,en:e525,en:e526",Medium,,https://images.openfoodfacts.org/images/products/002/392/310/0442/front_en.jpg
41000022661,Rice & Pasta Blend In A Savory Chicken Flavored Sauce With Other Natural Flavor,Unilever,,,United States,"Enriched parboiled long grain rice [rice, niacin, ferric orthophosphate (iron), thiamine mononitrate (vitamin b1), folic acid], enriched vermicelli [wheat and durum flour, niacin, ferrous sulfate (iron), thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], corn starch, maltodextrin, chicken fat (with rosemary extract to protect quality), hydrolyzed soy protein, corn syrup*, salt, chicken powder, onion powder, sugar, potassium chloride, carrots*, parsley, yeast extract, natural flavor, disodium guanylate, disodium inosinate, extract of turmeric (color), spice.","en:e101,en:e101i,en:e375,en:e508,en:e627,en:e631",Medium,,https://images.openfoodfacts.org/images/products/004/100/002/2661/front_en.jpg
12000024542,"Diet Green Tea, Citrus Flavor With Other Natural Flavors","Lipton,  Unilever",,,United States,"Water, citric acid, sodium hexametaphosphate (to protect flavor), green tea, natural flavor, ascorbic acid (vitamin c), phosphoric acid, potassium sorbate (preserves freshness), aspartame, acesulfame potassium, citrus pectin, calcium disodium edta (to pro","en:e202,en:e300,en:e330,en:e338,en:e385,en:e440,en:e440i,en:e950,en:e951",High,,https://images.openfoodfacts.org/images/products/001/200/002/4542/front_en.jpg
35826087522,"Omazing Orange, Omazing Orange, Orange Flavoured Soda With Other Natural Flavors","Food Lion,  Food Town Stores Inc.",,,United States,"Carbonated water, high fructose corn syrup, citric acid, potassium benzoate (preservative), gum acacia, natural flavor, ester gum, yellow 6, brominated vegetable oil, red 40.","en:e110,en:e129,en:e212,en:e330,en:e443,en:e445",Medium,,https://images.openfoodfacts.org/images/products/003/582/608/7522/front_en.jpg
24182002225,"Organic, Lunderg, Brown Rice & Kidney Beans","Eden,  Eden Organic",,,United States,"Water, organic short grain brown rice, organic kidney beans, organic onion flakes, organic garlic powder, sea salt, organic parsley flakes.",,Low,,https://images.openfoodfacts.org/images/products/002/418/200/2225/front_en.jpg
20662005809,Organics Italian Dressing,"Newman's Own,  Newman's Own  Inc.",,,United States,"Organic soybean oil, organic distilled vinegar, water, organic apple cider vinegar, salt, organic cane sugar, organic garlic puree, contains 2% or less of: organic spices, organic garlic*, organic onion*, organic ground mustard seed, organic red bell pepp",,Low,,https://images.openfoodfacts.org/images/products/002/066/200/5809/front_en.jpg
25293600737,Vanilla Silk,Silk,"Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairies,Plant-based beverages,Milk substitute,Milks,Plant milks,Legume milks,Soy milks,Non-sugared beverages",en:organic,Canada,"organic soy base (filtered water, organic soybeans), organic cane sugar, gellan gum, natural vanilla flavour, sea salt, sodium bicarbonate","en:e418,en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/002/529/360/0737/front_en.jpg
22014640201,"North Coast, Organic Apple Cider",Manzana Products Co Inc,,,United States,"Pasteurized, unfiltered cider from 100% certified organic apples.",,Low,,https://images.openfoodfacts.org/images/products/002/201/464/0201/front_en.jpg
25400564037,Natural Vermont Cheddar Cheese,Hoffman's,,,United States,"Pasteurized milk, cheese culture, salt, enzymes.",,Low,,https://images.openfoodfacts.org/images/products/002/540/056/4037/front_en.jpg
15400118156,Organic Sliced Provolone Cheese,Natural Directions,,,United States,"Pasteurized organic milk, cheese culture, salt, and enzymes.",,Low,,https://images.openfoodfacts.org/images/products/001/540/011/8156/front_en.jpg
36800422841,"Organic Juice Smoothie, Berry Veggie","Full Circle Market,  Topco Associates  Inc.",,,United States,"Organic apple juice from concentrates (water, organic apple puree concentrate, organic apple juice concentrate), organic carrot juice from concentrate (water, organic carrot juice concentrate), organic beet juice concentrate, organic blueberry puree, orga",,Low,,https://images.openfoodfacts.org/images/products/003/680/042/2841/front_en.jpg
21908455518,Organic Raisin Bran,"Cascadian Farm,  Small Planet Foods  Inc.",,,United States,"Whole grain wheat*, wheat bran*, raisins*, sugar*, oat fiber*, sea salt, malted barley extract*, vitamin e (mixed tocopherols) added to retain freshness.",,Low,,https://images.openfoodfacts.org/images/products/002/190/845/5518/front_en.jpg
32601902810,Organic Deep Green Blends Zen,Earthbound Farm,,,United States,"Organic baby spinach, organic pak-choi, organic mizuna, organic komatsuna, organic baby kale, organic baby chard, organic baby tatsoi, organic baby mustard, organic baby collard.",,Medium,,https://images.openfoodfacts.org/images/products/003/260/190/2810/front_en.jpg
11110612380,"Sugar Free Gelatin Dessert, Cherry","Kroger,  The Kroger Co.",,,United States,"Gelatin, adipic acid, disodium phosphate, artificial flavor, fumaric acid, contains 2% or less of: aspartame*, red 40, acesulfame potassium, salt.","en:e129,en:e297,en:e339,en:e339ii,en:e355,en:e428,en:e950,en:e951",Low,,https://images.openfoodfacts.org/images/products/001/111/061/2380/front_en.jpg
11213384306,Natural Sharp Cheddar Cheese,Spartan,,,United States,"Pasteurized milk, cheese culture, salt, enzymes and annatto [vegetable color].",en:e160b,Low,,https://images.openfoodfacts.org/images/products/001/121/338/4306/front_en.jpg
23923900028,Organic Whole Grain Multi-Grain Cereal,Earth's Best,,,United States,"Organic whole grain barley flour, organic whole grain oat flour, organic whole grain spelt (wheat) flour, vitamins & minerals (calcium phosphate, ferric pyrophosphate, folic acid, alpha tocopheryl acetate (vitamin e), niacinamide (vitamin b3), zinc oxide, cyanocobalamin (vitamin b12), thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), pyridoxine hydrochloride (vitamin b6)), alpha amylase (enzyme).","en:e101,en:e101i,en:e1100,en:e341,en:e450",Medium,,https://images.openfoodfacts.org/images/products/002/392/390/0028/front_en.jpg
16291442368,100% Organic Parsley,Morton & Bassett Spices,,,United States,Contains: certified 100% organic parsley,,Low,,https://images.openfoodfacts.org/images/products/001/629/144/2368/front_en.jpg
16291442566,100% Organic Turmeric,Morton & Bassett Spices,,,United States,Contains: certified 100% organic turmeric,,Low,,https://images.openfoodfacts.org/images/products/001/629/144/2566/front_en.jpg
24000551171,"Fruit Naturals, Bartlett Pear Chunks In Extra Light Syrup",Del Monte,,,United States,"Pears, water, sugar, citric acid, preservatives (ascorbic acid, potassium sorbate, sodium benzoate).","en:e202,en:e211,en:e300,en:e330",Medium,,https://images.openfoodfacts.org/images/products/002/400/055/1171/front_en.jpg
41190459520,Organic Whole Milk,"Shoprite,  Wakefern Food Corporation",,,United States,Organic grade a milk and vitamin d3.,,Low,,https://images.openfoodfacts.org/images/products/004/119/045/9520/front_en.jpg
11150982924,"Organics, Chili Beans, In Mild Sauce",Roundy's,,,United States,"Water, organic pinto beans, organic tomato paste, organic chili powder (organic chili peppers, organic spices, sea salt, organic garlic, silicon dioxide), sea salt, organic canola oil.",en:e551,Low,,https://images.openfoodfacts.org/images/products/001/115/098/2924/front_en.jpg
37014000245,"Natural Creme Filled Dark Chocolate, Blueberry Vanilla",Endangered Species Chocolate,,,United States,"Dark chocolate (*chocolate liquor, cane sugar, *cocoa butter, soy lecithin, vanilla), powdered cane sugar (cane sugar, cornstarch), **organic palm oil, natural flavor, sunflower lecithin.","en:e322,en:e322i",Low,,https://images.openfoodfacts.org/images/products/003/701/400/0245/front_en.jpg
34538857652,"Smith Brothers Farms, Tony's Coffee, Organic Cold Brew Coffee",Smith Bros. Farms Inc.,,,United States,"Organic whole milk, organic cold brew coffee, organic cane sugar, vitamin a palmitate and vitamin d3 added.",,Low,,https://images.openfoodfacts.org/images/products/003/453/885/7652/front_en.jpg
15400108065,Natural Swiss Cheese,Western Family,,,United States,"Part-skim milk, cheese culture, salt, enzymes.",,Low,,https://images.openfoodfacts.org/images/products/001/540/010/8065/front_en.jpg
41000072383,"Superfruit Green Tea, Red Goji Raspberry Flavor With Other Natural Flavor","Lipton,  Unilever",,,United States,"Green tea, hibiscus flowers, rosehips, natural flavor, soy lecithin, blueberry juice solids, concentrated goji juice solids, blueberry juice concentrate, cherry juice concentrate.","en:e322,en:e322i",Medium,,https://images.openfoodfacts.org/images/products/004/100/007/2383/front_en.jpg
41000022982,Fettuccini In A Creamy Chicken Flavored Sauce With Other Natural Flavor,Unilever,,,United States,"Enriched macaroni product [semolina and durum flour (wheat), niacin, ferrous sulfate (iron), thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], whey, hydrolyzed soy protein, corn starch, cream cheese (pasteurized milk, cream, cheese cultures, salt, carob bean gum), salt, carrots*, maltodextrin, sodium citrate, onion powder, potassium chloride, natural flavor (milk), parsley, disodium guanylate, disodium inosinate, sugar, yeast extract, spice, chicken broth*, chicken fat, extract of turmeric (color), nonfat milk*.","en:e101,en:e101i,en:e331,en:e375,en:e410,en:e508,en:e627,en:e631",Medium,,https://images.openfoodfacts.org/images/products/004/100/002/2982/front_en.jpg
11150110518,"Organic Garlic & Herb Parmesan Quinoa, Garlic & Herb",Simply Roundy's,,,United States,"Organic quinoa, organic dehydrated onion, organic herbs, organic parmesan cheese powder [(pasteurized organic milk, salt, cheese culture, enzymes), sodium phosphates], organic sweet whey powder, organic dehydrated garlic, sea salt.",en:e339,Low,,https://images.openfoodfacts.org/images/products/001/115/011/0518/front_en.jpg
11213515236,Original Strawberry With Other Natural Flavor,Spartan,,,United States,"Cultured pasteurized grade a low fat milk, sugar, strawberries, water, modified food starch, calcium phosphate, natural flavor, pectin, carrageenan, fruit and vegetable juice (color), citric acid, annatto extract color, potassium sorbate (to maintain freshness), vitamin s palmitate, vitamin d3.","en:e202,en:e330,en:e341,en:e407,en:e440,en:e440i",Medium,,https://images.openfoodfacts.org/images/products/001/121/351/5236/front_en.jpg
41220974917,"Organics, Lentil Soup",H-E-B,,,United States,"Filtered water, lentils*, carrot*, celery*, vegetable base* (vegetables* [carrot*, onion*, celery*], sea salt, cane sugar*, canola oil*, carrot powder*, potato flour*, onion powder*, black pepper*), corn starch*, tomato paste* (tomatoes*, citric acid), spinach*, cane sugar*, sea salt, onion powder*, garlic powder*, citric acid. *organic.",en:e330,Low,,https://images.openfoodfacts.org/images/products/004/122/097/4917/front_en.jpg
36800426528,"Organic Soup, Potato & Broccoli","Full Circle Market,  Topco Associates  Inc.",,,United States,"Water, potatoes*, broccoli*, cream*, onions*, butter* (cream*, salt), garlic*, vegetable base* (vegetables* and concentrated vegetables* [carrots*, celery*, onion*, tomato*], salt, yeast paste*, cane sugar*, soy sauce* [water, soybeans*, salt], maltodextr",,Low,,https://images.openfoodfacts.org/images/products/003/680/042/6528/front_en.jpg
11150982719,Organic Tomato Paste,Roundy's,,,United States,"Organically grown and processed tomatoes, citric acid.",en:e330,Low,,https://images.openfoodfacts.org/images/products/001/115/098/2719/front_en.jpg
25317005500,Organic Chicken Strips,Applegate,,,United States,"Organic chicken***, water, organic rice starch, sea salt, natural flavor, breaded with: organic wheat flour, organic cane sugar, sea salt, yeast, organic soybean oil, organic paprika, battered with: water, organic wheat flour, sea salt, organic garlic, organic white pepper, organic flavorings (organic rosemary, organic sage and organic marjoram), organic cayenne pepper, breading is set in organic expeller pressed vegetable oil.",,Low,,https://images.openfoodfacts.org/images/products/002/531/700/5500/front_en.jpg
39047001060,Pure Butter Shortbread Rounds,Walkers,,,United States,"Wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), butter (milk) (32%), sugar, salt.","en:e170,en:e375",Low,,https://images.openfoodfacts.org/images/products/003/904/700/1060/front_en.jpg
409780,Trader Joe's: Chocolately Coated Chocolate Chip Dunkers,Trader's Joe,,en:organic,France,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, COATING (SUGAR, PALM KERNEL AND PALM OILS, cocoA POWER WITH ALKALII, DRIED BUTTERMILK POWER, soy LECITHIN, NATURAL FLAVORS), CHIPS (SUGAR, CHOCOLATE,COCOA BUTTER, DEXTROSE soy LECITHIN), PALM OIL, cocoNUT, EGG WAITES, NATURAL FLAVOR, SODIUM BICARBONATE, SALT, MOLASSES. MADE ON EQUIPMENT SHARED WITH PEANUTS AND TREE NIJTs. DIST. & EXCLUSIVELY BY: TRADER JOE's, M0NR0VIA, CA 91016 040978B","en:e101,en:e101i,en:e375,en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/000/000/040/9780/front_en.jpg
13562001262,"Bernie's Farms, Organic Fruit Snacks, Natural Strawberry, Raspberry & Orange",Annie's,,,United States,"Organic tapioca syrup, organic cane sugar, organic pear juice concentrate, organic vegetable juices from concentrate (carrot, sweet potato [organic lemon juice concentrate]), organic tapioca syrup solids, citrus pectin, citric acid, sodium citrate, natura","en:e330,en:e331,en:e440,en:e440i",Medium,,https://images.openfoodfacts.org/images/products/001/356/200/1262/front_en.jpg
176828,soda water,by sainsbury's,Carbonated-soda-water,"en:vegetarian,en:vegan",United Kingdom,"Carbonated Water, Sodium Hydrogen Carbonate","en:e500,en:e500ii",Low,,https://images.openfoodfacts.org/images/products/000/000/017/6828/front_en.jpg
